gene_id,"(MEAN) Mated females (Rogers et al., 2009) virgin 0h","(MEAN) Mated females (Rogers et al., 2009) mated 2h","(MEAN) Mated females (Rogers et al., 2009) mated 6h","(MEAN) Mated females (Rogers et al., 2009) mated 24h"
AGAP004038,1797.093803118997,1500.9566344881596,1865.1378281969448,1804.8960943692412
AGAP004036,253.0055031059641,210.5148746163119,253.87506294613397,228.9917448669369
AGAP004046,471.48567781243065,515.1754495877786,414.6805956873412,375.7510621386006
AGAP004048,58.12493029994618,57.160236124711275,85.42501654730167,59.62918345784981
AGAP009255,169.1952169895754,152.09019629631678,170.70185667443866,156.4489665044605
AGAP013150,26.25258416689262,27.58629895339781,24.521918292494696,26.512698792010394
AGAP009932,21.008991987824533,22.544703700483776,21.452046937350577,23.084457445811747
AGAP028445,,,,
AGAP004052,87.02104152552631,89.85955566695918,92.04101888311448,96.308528970739
AGAP004056,310.02921817166373,329.588038143706,389.8458657910039,319.99152311360046
AGAP004054,12.568015840674159,15.408238922458374,13.880073024583204,13.272791550724921
AGAP004055,3488.823480835076,3464.1442714606983,3293.296202660476,3173.150074587671
AGAP004057,182.63063255597407,180.6984123193335,198.74709237168952,180.5043733943229
AGAP004059,128.82823409179267,119.14434841370948,111.77625259672385,130.41385874700003
AGAP004064,895.81049054551,844.3339021989362,923.3880188386557,774.7284420237344
AGAP004065,720.4469637532903,658.4743285171684,863.307727534927,772.7850406799525
AGAP013420,48.61198070118894,51.57583714270007,54.06851125179311,52.30704458178113
AGAP004067,31.306492748998508,33.932519136296634,28.498549782245835,33.73692535043519
AGAP006205,97.9095344847351,80.46651818493523,101.7452980769253,98.12565486628326
AGAP004071,127.78458833458149,93.23479832441996,91.13941776715748,122.18274713779036
AGAP004077,,,,
AGAP000724,109.61414556247514,112.98938287867077,96.94267982937428,122.98172698001198
AGAP004070,96.52528133662682,99.72914537565188,111.75843468119079,87.73354549934459
AGAP008831,24.201087000373203,23.7626959097431,23.711087732009155,24.178227940310084
AGAP004066,56.8118505899834,66.30596309634339,59.24274783214005,59.51837344468013
AGAP004063,259.67354958779816,251.25469154609607,289.8019091796632,244.14649781356738
AGAP011157,1680.6167934345592,1464.862879316497,1858.8355161764264,1533.7878169897865
AGAP007136,56.52393705799926,65.08906711835935,57.07181835172729,65.68611769190608
AGAP004060,60.45731533415778,45.24396114970894,58.44293492345789,57.90168553549218
AGAP004082,100.06658981394396,96.67769054300031,111.80527389460445,98.81208025978589
AGAP004084,16.002107528026134,16.733260060771038,16.23145027632122,19.276483383078514
AGAP008048,19.732817305957756,16.723598968447202,18.030488998388247,17.625634604023954
AGAP004090,132.7239535055905,114.35297198177109,121.9855785067055,111.32110691630746
AGAP004091,489.1422131746661,533.5502530014694,556.2088901802957,585.2489772755332
AGAP004727,14.777496379350273,14.343712672428017,15.110155611293562,15.361103479058201
AGAP004094,877.6306570174235,1002.9842507293758,745.3083884158711,1099.5162340489155
AGAP004095,180.50251392845965,199.83560418581678,160.22735629673625,158.2165521511229
AGAP004078,652.1364361584448,701.3561065412847,766.4847435994584,747.5690881989515
AGAP004079,357.739278850341,363.52053954234344,405.21111702452293,383.40716082971625
AGAP013057,,,,
AGAP004083,46.133249008658616,45.12421905452827,48.171679597371174,47.51485685469134
AGAP004081,78.8722015010907,67.61258856321744,72.49803412186944,69.27005441364692
AGAP004085,143.21511914743502,139.27732940893657,147.76389411908784,126.82424018862102
AGAP004086,89.27349472107298,92.21013360992826,92.2088535892198,97.2590048536937
AGAP004088,24.194799689923904,22.475115536135476,21.518019373489917,26.20905399480624
AGAP004089,217.5517663115738,201.8751979184162,247.72004156277825,246.9051899430017
AGAP013315,28.181180972678312,28.94422193251428,28.62426296138103,30.66136208776476
AGAP004093,152.9312953516739,170.43960146655863,135.72852139649018,180.96416097373418
AGAP013472,,,,
AGAP004096,203.4823796551944,118.26724028077896,138.58381472572705,198.12632303589132
AGAP004098,751.9549840459497,745.4787099024092,874.0891650308436,732.2064164216523
AGAP004101,141.82174221114784,138.08281213419414,161.93825169648454,135.96893354108187
AGAP004103,196.1515517011739,202.11371934539716,233.77549998305977,161.52833480144474
AGAP013211,,,,
AGAP004107,613.166443426939,675.4952109009099,517.4736530303344,457.99350570723
AGAP004104,53.60497959923008,57.49707680107108,52.10150960203739,71.02425773655469
AGAP004102,302.24714945342697,316.42065861798795,306.47875010514014,305.77850958350496
AGAP004100,401.462063149337,389.47495088781454,443.10043072468693,383.2352783904805
AGAP004099,,,,
AGAP004097,188.12660916809102,211.91715831075356,212.780669064604,212.19646158161765
AGAP004109,345.4785764801437,304.61255682312446,238.42307089027406,227.70939385733513
AGAP004110,232.93361066699975,253.77510351679382,276.50721433399855,258.7700378932647
AGAP004114,12.313422929435626,12.515002290880203,13.363506125112893,12.82517506682744
AGAP004116,189.20645532471124,176.73511253271562,182.77521834306552,185.33800534439268
AGAP002638,126.6529961363984,123.07964564979487,97.13268931535377,101.03350384657732
AGAP000369,21.379926614831426,18.02091080570051,18.903306859573423,21.722327621389596
AGAP013446,,,,
AGAP009682,1009.2095897597097,839.981097867572,1177.042175274847,1156.970729134026
AGAP013081,24.883715676702018,25.58873050868564,23.955416633801406,28.229662135584004
AGAP004112,92.30679173124051,79.48890918319853,69.51151309102515,93.77295663581711
AGAP004113,179.98776240393315,171.3853497517803,216.32949878275204,201.6295604013403
AGAP001440,356.743849086275,363.59119491607123,436.53996874179046,353.8485619661831
AGAP001441,39.79981652705347,43.678255155754464,43.63014568805569,41.336665625185084
AGAP013284,,,,
AGAP001442,213.678771141524,218.94177048301765,249.6950259293742,188.45941731062334
AGAP010001,10.640249253343306,11.77498460091934,11.410868139416223,12.917962847568763
AGAP001404,99.16575772762803,84.88376959115888,87.26593479726449,97.5331018184137
AGAP001445,26.173320725204675,25.855694483633126,23.451850517490254,33.39538135721343
AGAP001448,15.580234115233978,15.644100248583927,13.761412874421111,16.495264906424126
AGAP001449,59.50978729112646,62.69912102473102,93.45198388206663,50.72916198127765
AGAP013329,80.7452213563228,74.5973916806045,115.86329991230697,58.64637503030301
AGAP001450,76.47412734463371,70.14815620473918,84.63445990964016,78.27429075389712
AGAP001447,226.2509509906831,239.1802560428373,292.2895533851016,268.85168139261907
AGAP001446,22.39337346147554,23.472615013156314,22.517963945725235,22.645374010629045
AGAP001443,52.50889522852512,49.46341211810157,48.265815172085944,50.4775521118174
AGAP001438,337.8834514513533,315.2492156801807,340.05501664038127,345.946076117776
AGAP013537,,,,
AGAP001126,25.169418437864405,28.157357055594705,25.861546165932747,29.350777019516165
AGAP001127,,,,
AGAP010938,22.508920523903612,25.558181782132912,22.6924434804123,25.13150150775412
AGAP002992,388.6398839326097,349.15327940434383,386.214845743555,276.11457425454824
AGAP004817,163.308382267076,130.5896445599908,152.76541137323147,162.43082725410798
AGAP001136,618.3971623789696,579.6399621891867,612.966144246559,659.0542256845114
AGAP001139,328.9837045661086,312.9991959801712,371.8422262011424,305.53101631145944
AGAP001141,218.8642519680372,172.3373426081908,198.84308797859882,206.60407921531512
AGAP004510,206.86057416723037,196.43162984475268,204.18975781031824,163.4926289282095
AGAP001149,328.4477239754485,305.08699458286657,327.44300373211627,270.12005590764477
AGAP002812,145.29488544138573,119.28537063238454,133.36688809149112,145.92500000051822
AGAP001152,250.1925229996772,249.4281055625659,264.05842055535,236.25263106488978
AGAP000102,138.9702782796432,138.70715234546662,163.1684566999664,164.22860244708693
AGAP013527,267.20997302252584,236.25702996907756,271.83425452450757,248.23740976139163
AGAP007568,61.10569965160143,67.9452901866923,66.14155386127302,78.34250374788085
AGAP012982,,,,
AGAP008469,58.867522846152035,52.14197629152601,56.95735146610243,50.038846096334375
AGAP001168,62.18118260476471,56.224616908846116,62.70154568933332,61.2665763533804
AGAP001171,31.590520485164564,35.00712510807934,33.7317815628827,29.727374582685787
AGAP001172,20.41800723167956,20.752356909501767,18.599433417436565,21.71459654799912
AGAP001173,22.83088903341542,25.85360085391468,24.79046435558512,26.849627092121757
AGAP005988,44.30975722049033,44.38299235668701,40.122419493926756,43.135388392542815
AGAP011015,,,,
AGAP013379,,,,
AGAP013149,,,,
AGAP028027,52.989510934183805,66.58136635248134,58.90779594592024,61.75326079071983
AGAP004375,,,,
AGAP001176,30.98214420131725,30.64655968204776,29.56284600885757,38.03107264944503
AGAP029628,97.77186294113254,65.56088462481992,83.21009530054073,75.41475550933362
AGAP001174,1347.8086457157542,1339.705406599855,1496.04014091917,1511.5014210610188
AGAP001170,15.987416167294237,16.364640030912447,16.123390923114368,16.683576558202663
AGAP001169,10.82627403456129,10.224180505846714,11.951059961118936,10.588233546804638
AGAP001166,135.94412127181286,135.28207018716338,167.0141737754437,131.5514398613145
AGAP001165,,,,
AGAP012985,,,,
AGAP001162,,,,
AGAP010736,19.364604001342105,18.710462751819982,19.83082991329054,21.188994724057657
AGAP011476,513.8149363267233,507.9761467064609,427.337862064308,546.0503233082687
AGAP029288,,,,
AGAP013011,41.93840642916537,41.92386833346542,43.451179620344554,43.80661033179925
AGAP029759,,,,
AGAP001153,839.7175768429673,854.7527517594389,770.0739586139604,815.3750275899727
AGAP001151,4739.107363626589,4041.756269512972,4525.411159772996,4831.313882513736
AGAP001148,499.65894805789304,379.8063165791535,451.1186445302597,426.54086583021905
AGAP029326,12.005054908142979,11.46681931791077,12.031739487770025,12.405173758506402
AGAP010062,75.52618202690901,78.48853736581388,75.88396975405546,74.8529173246914
AGAP001144,270.7814442516025,259.58560617794285,289.09772587810915,286.7540205413907
AGAP007715,182.9391353287701,171.3790243766629,200.6452874841705,169.86755884616903
AGAP013376,727.4832062695182,733.9339652091855,786.1731084056169,684.631286799254
AGAP001138,726.6187741924768,767.0711901527548,678.1050183025651,654.7830927372542
AGAP007600,49.18921116510814,46.51562309003697,51.05640777094779,55.4547859313971
AGAP012409,63.293697910257556,64.78883598281101,65.93503545524038,50.97589283731575
AGAP011024,,,,
AGAP001137,,,,
AGAP002427,56.087208510021256,47.02947607370662,53.94858357471824,54.95593320150465
AGAP004121,24.78207542778649,27.268055624110676,24.968491487646975,28.98785612834859
AGAP004122,,,,
AGAP004123,,,,
AGAP004124,21.796619929941023,24.681275891327697,20.054327254706518,22.322035246038364
AGAP004125,32.8665905592262,34.64159107730522,31.56899970407548,33.7481522264489
AGAP004126,52.41090414014351,59.86012083569274,53.44512965558235,62.95023519296984
AGAP004128,44.39099521116602,44.74113793814159,46.244827961609815,51.71652238450022
AGAP004129,,,,
AGAP004127,12.618293901496195,12.756759181911779,12.517518183212685,12.76109291585722
AGAP005077,81.83181462435869,81.93114603747551,84.40305583958573,93.3667318711087
AGAP004130,23.31893267976478,25.178436412746596,21.94899986725561,25.68634997456291
AGAP004131,39.66954342978193,46.33862365667695,36.63870898790162,41.77293737826633
AGAP011931,542.9102573025309,528.2803639335167,633.640136790755,542.5855648858235
AGAP004134,,,,
AGAP013195,,,,
AGAP029390,29.333147579575712,27.472636008340924,25.594172103276186,32.93599509943951
AGAP011533,68.5834033715892,63.94190804124414,67.90040563498592,72.30056569195851
AGAP004142,623.4672254754648,657.9306036292576,559.1603566797439,725.0156902638006
AGAP013209,100.11608597178736,98.25824669648733,114.31466609820941,106.80017250044776
AGAP005164,119.29584198076014,83.02006894888012,91.70551262728551,100.50464420416908
AGAP010572,1507.298828004591,1694.2527995533837,1688.5472558755937,1508.431136332178
AGAP004148,550.1895919777212,690.8634121033682,513.0906331227477,477.94692512327396
AGAP004146,1702.4540093621956,1618.1356386377847,1770.1017534667594,1661.3995805884194
AGAP004145,765.8853285735496,782.0100260318117,870.3932710314132,649.7255999706578
AGAP008475,175.65062539676535,171.22781413549419,208.34152897389944,187.63477252160084
AGAP010162,47.00867487697069,51.61767550492951,49.80130323093087,57.51634358812697
AGAP005742,20.039541607308447,21.319032321103606,20.007007241664137,21.19825166965631
AGAP004139,,,,
AGAP004138,,,,
AGAP004137,,,,
AGAP000822,42.545213022484745,42.15241171479864,41.514303851842605,44.556377621288966
AGAP004135,91.87242178799305,99.85019042963108,95.70262656472798,94.42431424223167
AGAP004133,,,,
AGAP012977,,,,
AGAP004156,355.22762821454705,377.8658645959435,141.9425584122482,331.1236648095556
AGAP004157,,,,
AGAP004158,547.9431880756639,568.686620833931,558.1677468747894,555.2139043929791
AGAP004161,2416.6533009206078,2467.7034545321853,2301.53916884267,2108.0376957246363
AGAP004163,100.22022537586044,113.539991303646,99.8949625997353,93.66122388785753
AGAP004160,,,,
AGAP004159,1113.0481507103204,1020.5749782969508,923.0702616949804,977.9183648683463
AGAP004154,26.966849121954173,28.01948144450498,26.138903251358016,29.521278223601165
AGAP004153,,,,
AGAP002006,43.097877811298176,46.031832613976086,38.08435631488216,45.918493482560585
AGAP000900,51.60566483026087,54.44125218288205,49.5331797261468,60.636377819477296
AGAP003321,577.1930879390703,249.03997536788836,494.8451474111056,255.74693573294533
AGAP004162,19.211457036423063,19.49145458197906,21.5294064814435,20.360389898989244
AGAP004164,396.78159978460536,382.01379115677753,421.7621597582036,413.7687034970838
AGAP004165,19.733022760460212,21.83156177982506,20.682662943235897,22.744094022049943
AGAP006461,32.802187207931496,28.3073232332684,33.99451043299962,33.20902252408678
AGAP004170,,,,
AGAP004173,,,,
AGAP004174,217.5314181788693,196.35084820367095,227.71043494679114,215.42920333590945
AGAP013223,,,,
AGAP004177,,,,
AGAP004166,14.153579168838649,14.638965009187148,14.825752260085467,15.475062617650574
AGAP004171,19.66004826015115,22.540692705213598,20.450296312645936,18.9216574822985
AGAP004172,34.23333860800269,34.35409464070386,31.422878478578262,36.56834223834929
AGAP004175,730.3226361612254,748.1626578788698,785.0059740423608,626.6306991395755
AGAP012226,26.253631929179274,26.798491874163133,25.600500470684096,29.87754803473804
AGAP004182,25.214122561315673,27.41917841671868,24.451254684604557,28.659668395670423
AGAP004179,177.957024343718,157.67042871232064,159.01144198340012,173.47253135774483
AGAP004181,25.028413477089853,27.720154032420517,23.997240112261927,27.945032950554065
AGAP004183,27.040783671607244,31.271576069817236,28.048075333601048,32.5152959962444
AGAP004186,104.26780563140254,132.38140211035244,108.53225517418292,114.4346399373632
AGAP004184,,,,
AGAP004189,,,,
AGAP004190,388.14988933317863,378.1085650729674,429.5046370635883,339.30842705407474
AGAP004192,86.1327460907693,75.87765795501097,76.2210025913711,87.32845031592069
AGAP004195,139.3694042445562,144.07271645102543,143.8093088538608,155.93452283822742
AGAP004198,55.45056129719934,63.06451635599714,53.296788420947834,62.32907157160172
AGAP004200,,,,
AGAP000508,,,,
AGAP002991,152.827987698047,144.47088954300474,167.82552636051324,170.3472677991342
AGAP013350,,,,
AGAP004197,553.5520060774239,565.9170097942585,369.36922421980313,727.368922789991
AGAP004191,179.15816902673527,196.4942808663593,217.02287894705444,210.91238324803103
AGAP009719,11.432270400335513,11.491166784693043,11.00120795360087,12.410505767881848
AGAP012354,81.125587903191,81.46603167022211,83.84249904602353,92.01240706948126
AGAP002481,173.0017035568,150.22799572612317,163.42500612268714,166.6789789239889
AGAP013503,,,,
AGAP013109,,,,
AGAP004203,1721.7500695865212,3667.886319062271,6617.176611245317,1059.8981782305978
AGAP004205,132.04399720173222,107.53084045065377,144.734990753692,137.0352552627372
AGAP004206,201.95777388432998,170.35495340359094,199.86103475367455,159.99503893005067
AGAP009862,137.57338190358084,119.4801098541128,131.59720347696586,122.26420787573394
AGAP004210,,,,
AGAP008839,106.59049418106211,115.61061224512068,96.08226994336968,98.4130957859506
AGAP008368,155.8319720149282,143.98169837358523,111.17319044106283,183.63004712601366
AGAP002591,44.624061355818064,48.348076367586756,41.70369199885564,52.98388338751037
AGAP004207,234.95326420322596,221.29341278206408,259.2565515608508,238.53657458206638
AGAP004212,1233.7226610685277,1130.895563947046,1494.554508758906,1795.9729303423942
AGAP004213,23.221749722500682,24.242837589922836,25.5834676320351,24.70207024565283
AGAP004214,209.6208325820832,203.28312323971926,244.10063146283719,224.96758936957792
AGAP000736,74.49904702754307,74.50162431321138,68.02579434612788,82.41395066886263
AGAP001311,341.3812024770736,370.4513245883569,407.5321335959124,346.5172000818751
AGAP005466,41.508790568846315,40.976076801993834,36.262925635007385,42.967684165962396
AGAP013482,45.73177579755569,51.10337583117731,44.00575053896593,44.76936681948603
AGAP004221,35.66692371273169,36.33639552504555,34.18425275017614,36.893719809783796
AGAP004222,44.82354459710717,52.39219599259205,44.11202591790389,57.446086783729925
AGAP000116,58.841816317849315,58.80580906589011,64.01523210799232,60.92292376251959
AGAP009002,34.62974840813026,33.41745687660486,29.779203071274843,37.014793604798385
AGAP029396,,,,
AGAP004227,529.3085140434274,486.33732758817456,518.2076830017157,501.2592971149059
AGAP004226,160.67705301730916,164.3654646047918,189.72421181303585,165.15498831639627
AGAP010883,90.56959279171964,74.67068009777292,71.29949202121804,83.64842951199192
AGAP001033,22.314508654904262,21.26118188842719,22.88927675695686,24.245246861451797
AGAP004220,,,,
AGAP004219,,,,
AGAP009683,20.20516738319251,19.638369867994836,17.796954212293763,20.60924788593072
AGAP010828,,,,
AGAP001451,55.72868792797468,58.99510399352687,53.62993549479372,60.036260375857495
AGAP001982,74.36207058363728,76.04211142213602,85.25405833293338,72.30298327675774
AGAP001452,239.8814055539335,188.2411472381128,235.6842782555039,209.6225530638166
AGAP001454,139.93034761739636,160.91145986480169,174.9323614796806,152.3036440239097
AGAP001458,77.58764446849138,80.5764598754909,90.54375765633327,84.9665646961484
AGAP001459,13820.286564911807,13475.643341853247,14111.008703686595,14641.74648680328
AGAP001460,75.42940094109355,61.01829601724465,66.50295989525182,75.68873966442557
AGAP001463,39.2923078645912,38.37105902099734,40.91562781798415,42.71507297513441
AGAP029471,27.786961970570232,27.319151881795896,26.677145835764108,28.019123758728448
AGAP002478,224.30457014189872,207.2957583000913,254.52672071763828,259.70080108478595
AGAP011980,22.492076113700115,21.02319349288249,20.05805824486183,17.80795687558765
AGAP001474,155.85332243373477,186.1992300481444,166.86875415919548,162.2492810248995
AGAP009041,38.36010938134772,43.116057797217984,45.210730709306866,45.20582471534458
AGAP001109,318.17577170920214,297.89360876032964,330.8010397806862,302.45360954693024
AGAP001480,86.42598524471504,79.65784281389413,78.54658509991876,80.60731449049531
AGAP011935,21.18167632342408,21.715802319937403,20.261467591283694,21.896170641879465
AGAP011012,,,,
AGAP001485,120.04986866248606,118.47838154962811,116.00207445917334,127.80082170448806
AGAP001486,59.65639400747643,71.59200772174636,67.70779502341492,67.37118657956596
AGAP001487,60.86580755090156,69.46542551500622,70.08287371182834,61.21203774240699
AGAP001484,188.686837622498,187.92589793292265,270.17365871840906,169.73574573299473
AGAP001477,249.89876250285454,225.06895930251775,203.7674811789701,236.0104028869242
AGAP001476,1085.8431231959842,917.3256409005334,939.8260516038582,1427.22798145108
AGAP001473,124.89657225698897,130.8315447254237,114.93145805905867,135.0362816944175
AGAP010082,17.537546232841425,16.53552235861147,16.586336411296685,16.563474524532804
AGAP001470,49.83526407009904,51.93217489620969,49.09950861185876,51.54200476915212
AGAP010794,258.46619187962466,300.17010899527315,236.2404325666681,195.01647988851005
AGAP011552,106.114649434296,100.9350523494166,101.85572726977986,111.48479952203834
AGAP001464,57.85012954977981,54.372300539448965,48.69194118258038,50.8573521488562
AGAP001462,44.09215322276952,36.48766126683652,41.028089140609254,41.923096987552256
AGAP001461,216.58432284108812,208.13273327431656,239.5926905340173,229.35842125762392
AGAP001455,49.22519499667335,51.17479975721556,54.30733013854676,52.560966233549905
AGAP001453,38.831081829162414,32.59337269960031,36.52443414175208,38.004806293376134
AGAP004795,157.88729163852878,134.55494528873643,161.81426721189385,147.22843088308326
AGAP004670,89.89693622405986,93.98965097728815,97.12787378586218,99.88987808783665
AGAP013213,,,,
AGAP004236,318.13055485973575,299.4531366884305,332.0531116937089,312.60999331593274
AGAP004239,546.3379630664128,477.9762032271437,568.4311133016921,515.3760724477488
AGAP012952,449.0858703825586,344.8848010693067,429.48828833632837,354.8490385024798
AGAP011642,71.46302555569703,66.6213859433133,68.81972184973249,62.32863893605588
AGAP004233,41.917183051590605,41.22925402001374,46.968448109525276,44.181991670931794
AGAP001499,86.49515537334985,96.54691962955384,102.77579789399401,81.10992588682022
AGAP006749,123.57301672307742,115.83922762819032,127.27276871833266,126.79962283785923
AGAP005279,32.82572761193324,32.45735263513461,31.00361331441512,34.85617112198049
AGAP004240,137.55453566229187,131.26119715423124,168.3826872538936,140.4977512291339
AGAP004241,75.73087916286288,69.05274065190987,88.36337973260669,64.60631167852311
AGAP004242,116.30948873378833,125.27748386448421,120.76399839867933,108.93673326750095
AGAP009242,,,,
AGAP004245,184.4460425672963,177.83965728059468,204.28648054059957,192.53452531040259
AGAP029369,,,,
AGAP004248,320.5498039202808,344.34240421164066,291.5965121196488,351.72081850523904
AGAP013374,,,,
AGAP029450,73.33550730690995,69.91095565163981,59.468342565725635,70.27014702607724
AGAP029095,33.62051663421023,39.22097111154725,35.60217096350432,39.29352865375666
AGAP002488,127.36146069683102,110.41545545971172,122.55007246000923,127.69330855412049
AGAP004256,131.42980784499537,99.43550524389497,95.17846556947215,112.59618715236032
AGAP004261,121.88611310539801,113.70660840130834,120.77888313017397,97.69992482480973
AGAP004262,,,,
AGAP004263,1777.951186126935,1854.6955227329217,1152.9627438352757,1437.387500266646
AGAP004264,,,,
AGAP012999,,,,
AGAP009399,,,,
AGAP004267,86.75138454158295,85.91948293071195,106.23803135914689,102.70505289120115
AGAP029559,25.112174361024625,25.138269395496394,24.103961439974555,26.141138070453543
AGAP001969,25.198131039084632,29.168311892764073,25.06808599085617,24.043141397097155
AGAP004259,21.43839301794898,20.13085437545745,24.83236955752002,24.973336193892393
AGAP004258,55.0742076890125,60.08210216771989,56.85623569736787,52.37876003542027
AGAP006714,135.68571598676485,128.99100699456528,130.0954353525011,132.12075108307877
AGAP011296,129.17226076669513,108.21012617920255,137.082292224279,130.18339788177903
AGAP005936,140.63336641685697,119.89339202742802,146.31425926424885,115.85942580725677
AGAP006077,161.25442846458265,166.55175027516114,168.56835707749198,120.33868619255085
AGAP004274,,,,
AGAP004278,12.088597542048007,13.150781393076889,12.181247235880296,12.479803228398065
AGAP005543,253.04319890044354,277.91056449895933,262.32472341549385,257.1251346449329
AGAP004271,,,,
AGAP009060,41.02609579207449,41.30458482122469,37.087731477880524,47.02360593385571
AGAP011538,52.752770354635985,60.36066193876116,54.084752138883275,57.824943736039714
AGAP004273,171.69510527419155,154.0776115333421,161.0773558564411,177.91775292030292
AGAP004275,207.7838966783588,197.97987773597285,273.42220447688493,186.42826692911186
AGAP000702,59.24997195407823,64.03794238569257,55.45926752188449,63.06692385125435
AGAP004282,22.884835079141823,22.47901085712932,21.966349913620906,26.34060950652663
AGAP013162,,,,
AGAP004284,295.1827981059908,299.1807502983737,341.9307261444787,245.9651068552172
AGAP006015,112.96092333210193,110.8629287666102,108.75615902186885,100.25914326955595
AGAP004283,229.29720258663738,201.60252779920137,244.3897795031592,216.3130303008884
AGAP004281,,,,
AGAP004289,349.06454682759323,319.45378255032335,335.9757984527839,332.4945251065261
AGAP004290,377.44103511599803,368.6117425036876,372.3838542696728,367.0047461318029
AGAP013168,408.12433169001406,425.3341927175354,412.73727321828187,405.09684647214556
AGAP000680,157.81822078255627,142.87668623047,181.2633282713051,181.4238005835711
AGAP029742,38.28931342522861,41.58342488752324,41.074374750893455,47.837381664973215
AGAP004294,416.27479926072175,364.3067103925343,416.76634164859036,389.39892255982767
AGAP004295,75.2685446766024,77.81339706305933,101.03210134370585,68.24903399566259
AGAP004297,252.81180197928444,240.4266872186869,296.47570124081943,273.3962992071057
AGAP004300,322.59611676461776,291.3702402857899,289.8675610809126,392.3687401466622
AGAP004301,379.10143440114797,362.8484007081138,420.9533582771673,368.726323913555
AGAP004299,32.3803128829424,35.048560413386774,31.1141729898524,33.84826601635813
AGAP004298,560.8223784440278,473.73619383730255,588.7889353562259,588.2423478298771
AGAP004296,1076.2854562435207,1102.1970991877627,1286.0816293051475,1218.7896344222754
AGAP004292,92.55409348818434,96.1503385992778,103.19386799551118,97.92916600067295
AGAP008702,23.991475891612843,20.731029411686343,22.263574912982897,22.64221485535414
AGAP007998,207.80044823803914,206.24638622914378,208.70309700557618,193.34360477884135
AGAP005957,115.41563744454135,111.92510093101822,121.7313267827721,111.94995080568623
AGAP004310,88.37746287893748,61.538943687829004,70.8572380739123,73.5463703783419
AGAP004309,40.7323337362182,41.857086532056634,36.4060171699853,43.089419694105615
AGAP004311,161.6091401645089,143.90903300413433,162.73754040088576,165.6617469221918
AGAP004312,26.702820161279487,29.038331309624944,25.91903351490589,28.45657381421536
AGAP004315,530.0665733021049,578.6672892869904,588.9917495261041,538.7156445173719
AGAP011275,29.268057232708816,27.9315634572548,29.869246444475092,32.086819717666344
AGAP012966,,,,
AGAP004319,111.02031489395227,102.45714016390282,115.89759171009247,98.6198829895771
AGAP013475,,,,
AGAP004321,,,,
AGAP000703,33.200427449110784,36.73924469635247,30.069730110220195,36.033745842822846
AGAP004933,303.12212340238085,297.7868980970051,321.0238811448663,268.59336008179906
AGAP004322,192.6468813503085,192.34800258611415,210.88340899065182,163.26765542202904
AGAP010543,61.810069152271616,66.14941698043943,62.88772974750069,69.37224917329779
AGAP013747,367.0874428395963,348.9936000802332,381.3971286155883,354.0035201340026
AGAP004318,766.9958954527895,707.614637372378,685.8679085630756,838.7206827721594
AGAP006394,70.43399674455743,62.3201451726634,75.13934589838064,68.58336367704277
AGAP004314,113.28750278278667,107.76089373525026,143.12149705619282,123.1250122601642
AGAP004313,,,,
AGAP004308,,,,
AGAP004307,,,,
AGAP001872,361.4665493520482,309.9009177186087,352.2455755089957,324.9744035001691
AGAP004306,,,,
AGAP009904,213.32139125313137,237.66186777869987,258.7407317319703,186.65322596269144
AGAP004329,,,,
AGAP004330,,,,
AGAP003267,148.58762376753998,146.87653326199754,146.14703083397254,141.8081648104716
AGAP004334,123.76160059420322,133.37490350002713,112.58727757024451,113.64457726159813
AGAP004332,511.9884927770816,448.78117053962654,556.6069177539741,510.48626476907793
AGAP003524,59.18850770237269,62.479749838536,63.63580247088049,58.43118525488281
AGAP002325,23.152042721224706,23.127113259227286,21.82876225279743,23.968566276157603
AGAP004336,212.938074286589,198.56945957591384,244.1803650073424,192.93398046994596
AGAP004338,96.26137120804466,79.23724088523336,93.90629832355582,100.91895147462088
AGAP013385,397.06598824331377,375.2340316454073,460.5966075477471,374.99565493245524
AGAP004348,124.7607091484022,93.25979330032419,89.24358505750058,112.81538938450177
AGAP004350,238.33176857248367,194.4616338883587,253.54683618232028,129.52618892795604
AGAP004351,234.4635695424891,193.44995889413772,217.01133068517117,213.19995465080152
AGAP004352,866.5413332077967,775.1257816577834,821.6993555218904,910.8965322865064
AGAP004349,2332.724036716585,1830.429635527652,2224.5022308679154,2230.3172274216663
AGAP029239,31.329824411247046,32.2859992499954,31.870136939858487,30.53573721424229
AGAP003934,666.0653579087844,664.162856622637,677.008472284067,415.78484444207675
AGAP004340,254.3254943274743,231.97650680675548,279.9036643876698,238.76842625668007
AGAP004339,86.12588551226987,82.2556789412335,107.63921190364655,86.57308390830529
AGAP004337,175.63541548923024,181.65324756394455,185.83519463385892,159.86239708159027
AGAP004354,9.849019069801166,10.810214996821129,10.62084516070816,10.329247932553962
AGAP004355,9.666877441439674,10.285000728940703,9.413687535088444,10.007016119193326
AGAP004356,,,,
AGAP004357,,,,
AGAP006049,46.829964426219036,49.146728559804494,50.79952563186722,51.763738434013256
AGAP013266,38.363298223892734,36.98290498729705,39.27301850530996,38.4226008198992
AGAP003417,123.54561398712843,100.13551732868605,113.87705818964926,118.55095282841489
AGAP004359,173.48894937554968,165.31456782980388,190.43830472249843,166.71229367027976
AGAP004362,1686.0714981862461,1380.3960736471297,1635.7466151538977,1264.688509372307
