gene_id,"(MEAN) Desiccation stress (Wang et al., 2011) No desiccation stress","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 36hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 36hr"
AGAP008362,,,,,
AGAP004694,,,,,
AGAP000638,26.445492827537525,28.76694395572672,26.94223364068483,28.31044365723725,28.081149979508325
AGAP000640,24.71752705063937,21.712515293426264,25.576952555168386,24.21493006174915,25.938201472602678
AGAP000639,168.00718064057907,200.12002757357575,201.09823984794244,197.2435252999921,206.22342613121373
AGAP000644,,,,,
AGAP000643,,,,,
AGAP000642,,,,,
AGAP000641,,,,,
AGAP009003,62.85970667810524,57.86097669117284,61.14663915609184,60.16509901344809,62.40631097279489
AGAP006073,114.28085834096758,113.04336246216693,118.39608098089388,117.28014158208336,131.03938763767218
AGAP008551,199.77139249203225,182.9805130265143,173.03873171349107,189.52016217500622,206.94472217966475
AGAP004707,76.03602205655075,80.06043103959915,68.41508162201885,69.6651966916361,61.976386598703165
AGAP013491,,,,,
AGAP004092,178.6147677215253,173.93175094697222,169.63138710264232,201.33641866395172,223.78959032018517
AGAP009626,131.94815932469015,99.77869725265843,135.60391803793507,114.22858450867446,121.65400734974884
AGAP010608,5325.125754150441,5250.903765600205,5298.249176978515,5481.290074466055,5635.130750763207
AGAP000648,209.25634309644806,214.03752789694548,206.13240642286732,200.44184191003325,206.81684412471571
AGAP000654,9114.198207394247,9888.681515091914,9441.00776106206,9822.07804013444,9622.747848627985
AGAP010228,539.5087821729317,656.0093448734343,713.2653540617598,557.4477680657094,424.00572199714503
AGAP011109,104.65355750764462,105.96653507802067,101.62771053326482,104.24450303266252,111.36278963499099
AGAP000657,50.25768857620817,40.36862103351175,45.8532627421208,46.29132338044231,44.09632625091986
AGAP029259,35.515083890122504,68.55298388455616,39.339452331326115,43.023560002702624,39.61513742954401
AGAP010158,84.37441767751525,77.54234451856051,79.97085631443885,80.92367922846559,88.91993643915306
AGAP000655,8594.064800823862,9273.831701186107,9061.127786063256,8979.691087592502,9337.58367012529
AGAP003873,88.45190152705625,99.42402084970401,95.13908406771885,105.24761552915045,108.34434168482403
AGAP029324,,,,,
AGAP000652,1980.8102502906825,1766.7105510138365,1738.768283814127,1378.1815560320206,1106.53490845547
AGAP000651,5164.847333137044,4641.981056982556,4672.017685235014,4334.079705229537,4311.776640749797
AGAP000650,522.269283140752,832.4327960333032,531.4443558354493,684.5194368510279,585.3827208036353
AGAP000649,264.9373618921261,246.18346316979282,261.34782741578164,246.3097788837702,247.48146052404968
AGAP029511,137.56790289814583,155.29446457706726,132.25846898323516,165.38418637922263,178.0594315543411
AGAP003371,129.27068080132955,127.9619669764033,148.2641817848035,354.6249207826129,546.3557198731678
AGAP000662,179.9055471940707,211.89745969095424,197.83698440069938,201.82427206425538,199.3596918114088
AGAP000666,125.64526392121076,160.43610285105487,137.071282717031,138.24323088172935,143.6548981954249
AGAP009158,,,,,
AGAP002330,1565.9257803643548,2267.324249549267,1576.1892484000346,1716.137959835929,1526.0642519862488
AGAP000670,377.70241681620854,501.2663798612059,448.87733581167487,352.343501370589,312.05574219339974
AGAP000672,324.88375615148743,381.4162479241794,384.74137904055675,353.70487471801596,345.3176293199531
AGAP005055,167.82746788256583,150.30404213197568,174.4717999714355,183.2418149201969,228.27515105849142
AGAP000669,11687.672843124761,11084.07025612644,11062.385328496071,11189.631302848387,11498.567978977211
AGAP000663,550.5758813227882,517.7726792877165,452.29022398891533,417.2099914296203,314.9331288369813
AGAP000676,103.33015468747405,97.1368923771794,97.4781782524251,95.2605911883842,98.87016542640725
AGAP010884,115.28671546445403,105.94965054247807,111.13533291255135,106.69610466554528,110.82759292498115
AGAP002577,57.757842325853126,56.041099153056294,59.39436649465199,59.13860592169759,64.33353027417995
AGAP000679,558.7978098346024,561.2763286788477,713.1626933057812,299.93787823085626,234.9679029151417
AGAP000681,310.4350610780944,432.0157300981106,428.82637191717436,384.8060472234596,415.4573533819532
AGAP010882,130.54989815987796,137.94626720591802,133.7958891556277,142.88690656771183,148.70954249794852
AGAP011729,456.316921913385,395.85212807100936,413.18812826172547,301.8305614096209,293.027046534443
AGAP000682,202.80052009428223,193.16868922565982,201.4237410336747,202.54238714604463,222.5172484716543
AGAP005122,477.1023472860053,557.9366969142164,510.1216676713893,573.9107656141352,672.0229660474964
AGAP012986,74.02419216141392,76.36594007025285,69.94456112680591,64.06313630565967,72.9652009920063
AGAP000675,317.4501479329109,428.63955282866795,378.6700686348901,389.56692236965756,438.34155672079135
AGAP004698,746.924021173197,893.4107111069453,766.4632103191202,813.543165414908,689.7103298119712
AGAP010956,106.87569289026429,139.79171391651826,123.75967799561572,117.4516003612008,131.30972407400066
AGAP000687,37.281680036982266,34.45777213232115,38.99392808501314,37.11099867321242,38.16725168967476
AGAP000688,63.541295219850774,60.35002104675014,58.88527499627998,63.69507591354117,64.02988230510213
AGAP000694,9332.515407453071,8775.862338987012,10702.237947331023,8665.397169528835,7845.4120726418105
AGAP013464,48.369983146681705,43.85539995992499,46.492139694015876,49.40508078136029,47.03468880593983
AGAP013084,,,,,
AGAP000696,,,,,
AGAP013437,,,,,
AGAP001209,63.119551057522806,65.89387823139238,68.29319907998443,70.64460256844319,86.25363675399923
AGAP000693,1569.4328526909128,629.5757369258664,1219.7110940160676,417.78803600284726,199.62289549237568
AGAP000692,15376.612935833542,14324.03372444813,15261.140270906988,14838.935801617652,13463.81884432899
AGAP000691,,,,,
AGAP013028,,,,,
AGAP000690,,,,,
AGAP000689,2009.3437360843695,1804.61315210613,2365.431274663252,1648.383394463903,1193.1555565612884
AGAP000697,233.89566176720714,126.11938920786784,118.10470073776102,107.78219032266114,86.52439658137992
AGAP000698,250.23676780248263,288.2646471564645,294.7907565877858,253.7291008306735,231.1464440272772
AGAP000700,309.159212660422,318.0654749618442,330.4086022826753,358.9931682112899,379.2389553578803
AGAP001608,106.25739712811979,101.91467639685904,105.20358531705863,103.30569925665657,109.06693758953213
AGAP000078,49.920832595007035,53.17900894608525,52.968857170730885,57.95394670406398,60.54391041640566
AGAP013152,,,,,
AGAP000706,,,,,
AGAP006257,191.17534097382315,129.57446349415986,130.00831643536478,133.85781427141862,94.0950317461926
AGAP012964,122.0719107321902,252.32991778215666,144.8689858880638,172.63936078544015,164.02591740857375
AGAP000713,258.7477479988322,283.5805973105318,286.05476138044,297.81677519422726,343.753743875245
AGAP000711,75.00929456208395,94.84403221574631,95.17528046153285,101.8775643141059,97.78468761550141
AGAP013372,,,,,
AGAP000705,236.00443552833957,263.7226066497128,256.61956352559304,252.52938442389186,247.9209647723767
AGAP013449,289.86299438614304,280.24603397178754,285.9784018083385,266.6997190715658,228.86875033469838
AGAP010076,155.93381844612702,172.20550538527223,153.71375495330022,157.11748747021767,146.7632073147353
AGAP000699,170.97658246613017,172.7334576640218,188.81128015505047,167.83808371729435,181.13020540486698
AGAP013406,94.69212553086147,102.36722285966114,105.97168370923589,104.3276410062689,131.72116539192103
AGAP002039,400.4358873217138,343.18614719550385,493.23617577011123,401.6792037397338,504.68758064510996
AGAP010800,562.4271718444228,672.2585245353915,662.1870569523953,679.084072044818,754.6122400061056
AGAP029404,,,,,
AGAP029729,53.01697561350654,61.11766223963045,55.566171956372486,59.30317893049919,58.86983500133906
AGAP011886,930.5129691783919,991.2344792166904,913.8161420845144,728.0821643138502,617.3893117530665
AGAP013490,990.091086309907,1169.2356278201041,1708.2757045781702,966.1594074916546,805.7936772287577
AGAP029077,,,,,
AGAP011340,118.1646651643514,110.83176585689898,117.93228862814959,104.98559288466595,111.96004037014299
AGAP012191,2668.660063581725,2933.4346963813496,3126.537032238089,3348.0956761268108,3242.670526499753
AGAP012163,85.83155817461771,84.36798644927678,86.73553707555779,82.00663965899767,87.8524144324587
AGAP000080,69.88452930170634,63.2735214366534,69.47057151901656,71.02826327300949,70.84586618147777
AGAP005653,191.59883012678836,215.8335007626002,175.49546744195933,252.67469806494356,247.6833911289839
AGAP000076,173.9914357620639,150.65539167592343,155.0049045842943,159.4143305508638,183.41076590785093
AGAP008420,1130.5231504118456,1291.7845632655328,859.438192433206,1001.5491997525422,861.1674887962176
AGAP013520,,,,,
AGAP013172,97.75728975513887,96.9813213385428,92.7462730498159,101.23275825587751,104.72147088821015
AGAP006571,56.1645368100247,54.36598805170304,57.46573217627384,57.707122526264065,58.74455157294924
AGAP009822,352.76042728208364,454.4326185484096,354.70905829827655,353.74778174402206,341.71666848374883
AGAP013040,,,,,
AGAP013409,,,,,
AGAP000714,,,,,
AGAP013154,,,,,
AGAP000718,344.1031987344275,278.99299115748914,200.25889406405116,206.61125515804238,161.198005129999
AGAP010544,390.5199532033165,503.5199673589704,409.0625071359768,417.4413752579,384.6626723143319
AGAP000721,279.71185762002733,225.18509259978256,233.6317501383311,196.8530338636195,190.37321138679812
AGAP029589,225.8071806186651,200.96946877471473,229.74983130768496,186.85525415626327,213.7084356541604
AGAP009143,58.756235599124686,57.25059317586814,60.05937289168988,66.5917358345825,63.64358857860597
AGAP004610,2262.692860295626,2024.8511475149644,2045.1981913959123,1947.354711256869,1881.8028963603972
AGAP002748,84.2963066884286,83.33164865955195,83.94427572178012,83.56662882924635,86.81545873905826
AGAP009744,,,,,
AGAP000719,760.0642258417771,1300.2288812015627,1217.4738248530653,1815.3726852148438,1671.6226306905173
AGAP000717,138.97171365354566,134.5181971048378,123.71529402123397,141.25175770639026,136.0321041928683
AGAP013499,83.66588606698406,93.10536936770418,87.54543742065434,89.20005366531572,87.24717926041632
AGAP009590,34.379880331008735,31.754902955151962,32.24497444368299,32.72451703067342,31.385003397859474
AGAP000734,102.86724991924723,102.79348044640341,103.0185313653416,104.15494203236823,115.78811306141523
AGAP010595,2719.2157162078483,1675.905481261795,2126.035645174147,1609.057526044792,1502.1013890157801
AGAP013422,,,,,
AGAP013205,,,,,
AGAP000739,3957.023944646348,4790.630507452695,4272.900094070957,4664.72028934518,4433.714289625112
AGAP001558,78.87342677563613,77.54288270173025,80.16135899569761,83.43003387100782,88.23301403132852
AGAP002740,194.99557022904875,238.5185140813495,209.18273199457556,222.03140141795228,194.11484720013604
AGAP005350,275.65832750828645,196.63005732380262,216.321389587105,206.63775294047863,183.17345513877004
AGAP000735,220.1006894267369,242.4445669726428,233.03957139954127,226.7372411241255,228.43554927492767
AGAP009735,80.02048424028116,67.82663105993964,82.78499987730956,71.39964618478552,71.74584471945592
AGAP029548,78.56650766821333,76.44061222380004,70.90669938196442,72.75060845280414,71.8601469270129
AGAP000740,107.60993914209348,125.52230760707947,120.68750619453925,119.32747849359278,103.04329114876671
AGAP000377,146.11646552206935,149.01384152093138,160.81770126291846,157.2506799403718,154.82056640732165
AGAP000743,351.71793174885426,296.9837274988741,450.00202988771406,343.91542080145473,390.74223867806637
AGAP007069,36.988887868195405,35.61264330890499,37.197788989827906,35.111211532862974,34.59424084984924
AGAP009953,1916.0131137584092,1661.4380212553656,1843.427407257642,1813.360362793835,1911.5433862265668
AGAP000749,4027.7962787073043,3359.9812106636477,3407.53455076011,3588.959704834418,3422.3383409748526
AGAP000750,839.8774561653844,866.296775426327,1051.8202411675973,681.3147182443197,475.3687738390205
AGAP011794,132.74857654914382,132.13991558817452,133.0534903137955,132.24094086410804,144.0264543791417
AGAP000754,136.34653159630506,144.75505998578384,144.35426680752198,140.5044189912172,150.22628269142274
AGAP000752,917.4782104456417,786.366153604343,750.1914633422077,695.2160399420665,544.6001131873462
AGAP000748,134.19340405986787,114.9555695894668,113.78112685338373,115.00916445112168,114.79823907330156
AGAP000744,107.46830658730661,108.78927626992517,104.75026365878504,108.9645451149076,111.55489369850198
AGAP000483,133.77989279093538,132.44801684013282,132.9430888228592,132.07329570346033,133.0769355864931
AGAP005233,79.13752439156998,69.40162144119972,84.4976858188795,89.36651822518986,100.98892230029638
AGAP013440,1661.2460110525074,1535.7470535030661,1449.912366242276,1279.6647027444803,1032.9562170540776
AGAP000755,2923.4377370541624,2107.9501290029307,2366.9279576596828,1619.5193722232054,1363.752683451623
AGAP000757,68.9804176175682,72.45696500630864,71.06415268772335,70.53134410111808,70.51997074266168
AGAP000759,960.983356093315,1059.3711427797452,1033.7095276541938,924.6989543386034,922.3730860885302
AGAP000760,466.37847648030294,445.41842559295065,462.6148399952748,398.67308639374966,381.0949593827905
AGAP002539,161.15191655222785,167.07679746331215,172.16731834920805,176.85490709158017,183.7622438621807
AGAP000312,91.26580203841463,89.12773357357564,91.22817142963733,85.52030000943026,94.81521237783404
AGAP000772,275.4568655142112,534.5607430736156,482.0068987402755,441.463386102836,504.6443237646351
AGAP001344,40.463663459324565,39.602956843905304,39.88425469913962,41.19172072880896,44.104228838714654
AGAP001190,108.75044981182707,152.5691919202227,117.75565221933344,63.530832057726,44.471730520397905
AGAP006185,103.5050695037572,106.44799559360816,109.22638052019487,114.69449940020581,113.78053140858387
AGAP004062,68.81768609321713,81.56085516677183,84.05403084318394,86.93905801607312,80.23630805128846
AGAP011964,277.8254283958386,255.7060551588479,276.5665027212777,242.59443064812413,278.4902804649567
AGAP011970,88.0146912662303,60.45103121292356,60.03429922496562,47.38808653449016,32.37945314213546
AGAP029699,180.28274328776487,314.6234971693367,240.06853210469635,222.5417959052901,195.8940688387323
AGAP001563,167.5139531172655,130.81938336540043,155.60613051448794,147.8473830237698,178.71002840516704
AGAP000769,228.97730817381634,225.441220178266,223.66154153981392,249.24905403403216,313.2170324614715
AGAP028019,40.00857756545009,41.09860344524811,37.04645668010133,36.93297248849029,40.56967890377274
AGAP000765,166.5447224857134,177.8507571426819,168.1958506643104,169.7965558070861,165.84212037097524
AGAP008625,70.82540562549794,80.32641245091253,68.10493641331834,70.69052811914716,78.91659163094236
AGAP000761,285.6540239914507,301.3131486181836,303.02385531969054,391.89273909044516,420.08569414006575
AGAP008270,,,,,
AGAP000756,201.6659587366654,195.21617705482146,182.77833963438226,193.0587620716332,186.02594609353616
AGAP000780,1794.6978359409306,1992.7220803120372,2114.7187683145094,1731.401981082111,1775.7342082072248
AGAP000782,241.19230817642648,266.91425003397194,180.9221229979252,158.1480973563713,116.84482313280024
AGAP000781,667.6958865159286,681.9054144728001,638.2874820338859,516.1547506178302,531.4217557631241
AGAP000784,133.6431894050679,143.06902256414577,171.856729727411,174.69142986285604,246.9285849149892
AGAP000786,50.06966729982093,50.0341989300981,48.231289866215214,55.82821816006418,56.11897283734428
AGAP000787,94.12200459115834,96.42798525861693,94.56307233284247,95.63553868279787,102.82257293029079
AGAP013147,43.06667197769134,38.345423892678795,36.48799592311124,36.00037414066473,36.141221172310594
AGAP000789,44.33871471379811,47.8329402443722,47.386240343701665,46.4075051262583,49.583905865979126
AGAP010051,527.5840853804852,754.7669333321961,535.2104445492696,619.6759301129368,515.415933876792
AGAP006928,116.54776795707262,141.36488888444293,159.81899697598072,98.6872948632915,74.77081643275105
AGAP000794,701.9684710316399,523.6476536493604,549.0380657529054,517.1808108246345,486.8363703307258
AGAP000793,,,,,
AGAP000791,232.19167926186017,277.1662095112424,300.45501492164584,256.6160224119982,312.69741702703215
AGAP000788,93.96505823014508,99.33222779079965,96.60678101293455,94.97922136573206,95.41848195054757
AGAP000785,133.10997926194634,171.7837833408893,224.28119972864022,217.982344607034,248.67828374040326
AGAP000795,101.76410107272345,100.32396734391625,103.27001252505235,106.3563657266344,110.89035274952317
AGAP028736,,,,,
AGAP028433,,,,,
AGAP000803,88.87310653819853,86.25313783739065,89.98779858123999,85.46488832961306,87.3835588394965
AGAP006439,95.88378784465779,83.90025579231965,88.35031601722163,80.26453647185734,80.77984428921553
AGAP005470,129.25175969626596,130.59877369415017,116.91268092997285,120.94292878724762,135.87315471431404
AGAP000806,621.7884952568005,729.3335072014172,828.5269641254333,919.8277108711143,772.2281995046714
AGAP009944,2834.0511864497516,3751.5603208646576,3614.9873164366086,4042.9004089854493,3844.1083363175867
AGAP010009,80.77055200211348,79.5257386645006,88.55396488217461,83.50480987115907,83.96541557442252
AGAP013761,,,,,
AGAP005155,29.9094080369986,29.073191874290806,28.970844446519266,34.221771234849655,31.94385942207024
AGAP000813,501.06623988469215,605.2521018360242,562.0949405647635,470.1435180025521,432.7999724187077
AGAP013022,,,,,
AGAP000574,129.28782050917846,129.54324659083483,136.0233033295309,124.6055944804241,132.1070399267679
AGAP000807,152.16326039757502,140.05247076321197,163.83885853422532,129.59735106499926,111.30001994607666
AGAP000817,,,,,
AGAP000816,,,,,
AGAP013474,,,,,
AGAP013173,,,,,
AGAP013424,,,,,
AGAP000818,373.3811069634509,342.29405299342636,445.1645453068852,661.8772985309008,833.9786501902863
AGAP012997,73.26767635540865,66.91069831875716,66.51268513608446,73.9014057287275,68.63757687997351
AGAP009114,61.18315201406781,63.38655540045993,59.33709797815279,65.53302050947393,65.89239360967933
AGAP000092,756.5098291879148,858.3663922997284,905.1009730597721,1257.680541408479,1435.7611099160365
AGAP000096,1216.9254798915415,1188.7051139908963,1396.935815548586,994.7362046276069,1012.2592787335366
AGAP008844,446.21116821226104,505.1164884451577,511.5051704429933,496.78313845908,609.0133195468441
AGAP002498,286.4699552624155,279.7889250742945,316.68616635848934,254.91014585842106,234.69283274084685
AGAP000100,264.0262249244328,220.53252216272014,213.29886564390154,181.10374619144807,141.68337319091341
AGAP006231,120.02290011265046,149.17755414533977,108.3638000458517,140.61532487612178,141.07656073189693
AGAP009718,7.48056644862137,7.57240999302628,7.222771515416687,7.694432862443112,7.076143557257947
AGAP006756,,,,,
AGAP000094,297.97555457797466,216.40536262005645,260.8447370846879,260.73899553591764,309.15787590459746
AGAP000095,257.22729939230214,227.35808437993046,205.1069608336512,272.0131372723002,289.94319435196104
AGAP001493,190.24107430547858,180.62578245129646,193.56711424630058,190.27669808652965,185.02288875066188
AGAP000104,196.29947226269232,196.56158622701372,238.09483874861334,217.5310407736298,227.60734868495229
AGAP000819,69.20551672886629,64.55883345592486,65.4294166959237,66.60794803765452,69.00266188229034
AGAP000821,103.26526392959411,74.26406890224705,74.28826869335724,66.11027633858909,69.08673277807307
AGAP028185,127.79997341945743,131.34705361614823,130.71367630128663,138.30121465074353,139.9476460069627
AGAP000823,693.9816587131041,651.5400317600061,655.7984637936792,632.8221615854227,624.3228198487138
AGAP009295,81.12810842805034,88.68465086870236,82.20875392191635,84.04732191343126,80.73504947461731
AGAP000017,114.06678843623082,113.08019900532061,114.85740413733438,108.42942330914747,104.11663109086659
AGAP007402,,,,,
AGAP000831,383.36107857516294,449.1200850682422,406.694082174124,381.52732753804173,380.08200338544145
AGAP000832,1407.4323951793701,1674.076615276915,1834.7908594460864,1705.731459939226,1853.8387422241126
AGAP000834,134.96508452214357,122.34223695292212,129.9007690719394,95.85213742035262,98.28470747405319
AGAP029192,,,,,
AGAP028624,131.6722578836836,125.7791229771684,124.25681888361152,127.60567365560368,130.84394138798325
AGAP008391,84.01893636055554,67.95781305963233,73.65364400120342,93.26960354945231,130.53443374171917
AGAP000833,478.87239354531255,500.17967812098095,671.1748707191007,645.8308003451143,785.0043307875545
AGAP029768,,,,,
AGAP009633,537.9077310842143,791.2035724735738,751.3233497243265,501.47273269754777,349.97066225632346
AGAP001058,359.78782568030124,434.4819999537632,317.48502371658884,354.65812204903125,286.6341205253891
AGAP008007,916.720617149243,879.2542938116854,895.6265686700169,1000.9454171834186,1052.451211161837
AGAP009604,1512.3746948120095,1399.334399718253,1435.2388078294953,1587.619970795379,1887.9001787461038
AGAP008304,121.59899391126262,110.39090059746633,128.36295209213617,162.95499692767652,191.78508073965568
AGAP000842,311.83522061705696,282.44229316051803,296.5891960482843,261.42802216563234,256.15621438998545
AGAP010025,1368.2229318256743,1363.9157447754963,1303.5622018450929,1395.5204591710863,1360.3149801269708
AGAP013753,,,,,
AGAP009607,120.84759877391407,157.46391881433783,153.53140901768998,147.08971715338438,153.32296770860128
AGAP000852,3530.2080139139434,4552.205432818174,4139.741103288612,4654.022628484848,4639.219911192821
AGAP000851,11020.579520443569,10676.583581998193,10402.552218797495,10582.460696400973,10904.48050167898
AGAP000849,7703.643467573612,7469.650880498183,7718.743171789546,7473.273570675605,8048.104151392441
AGAP003140,119.73459481987226,111.67617277062456,116.00856706457989,120.95800987953125,127.0290756818145
AGAP004106,104.78425921578948,105.91284835687816,104.8941709324748,106.97283487842331,111.84840306579096
AGAP005842,244.27625596917403,234.29784799331983,282.64108689426695,220.42667478297676,224.4452764199478
AGAP000843,123.27145229477415,127.90531116611942,136.03909580743738,120.33082441162318,127.85959181422928
AGAP004554,38.69284865367756,30.10273275376258,32.7831492341334,40.28525613088458,36.44334015621136
AGAP006992,142.61704837964731,138.68567552566734,152.79648382273288,168.9485288731825,192.45090430500224
AGAP004881,30.735166512467778,29.967079355859553,31.132330050783143,32.10950035857238,32.02019001403744
AGAP000859,73.54422049520215,70.98673144816848,82.251356326427,76.56921189363133,87.40497253741565
AGAP004353,74.70350965854168,70.56593579160018,71.53818594343343,75.84926966231359,84.94288469991717
AGAP000862,533.157347332857,577.4361839714189,560.3104568365171,564.7378554808124,613.087714103629
AGAP011156,333.90466447081917,420.10101375427115,361.3868708604572,351.5656201529041,343.2914069723075
AGAP013522,,,,,
AGAP013097,283.36251603012136,194.9874657606334,313.16793724877937,188.59301812882592,145.61313518551302
AGAP000857,254.1158110075376,284.72887653047286,268.6562349227293,245.94551543383247,233.1051150827181
AGAP000855,511.5964719585384,642.8997435386456,704.2237764580619,685.8872156050228,813.5665593564602
AGAP029594,66.22217709990957,69.84932030958032,70.27051282076205,68.3272538826086,66.28533178518471
AGAP011180,83.8878541766,84.84512469445882,84.24037940908754,76.9693662294598,86.55168324002197
AGAP006929,,,,,
AGAP010192,67.88072469168023,87.46308991197212,78.9361870193561,71.68230539726939,65.20330875269764
AGAP011673,,,,,
AGAP004985,1059.1601993595025,1163.616803530179,1050.8363382823,931.3244901723657,810.137638744264
AGAP004553,215.76171202559786,192.5867830103318,299.73581012288554,216.12918059237967,271.76699800394965
AGAP009253,,,,,
AGAP013429,863.5943503328027,589.6316934594792,802.1230752258386,542.7381102960096,337.6558938422146
AGAP000871,302.865852040703,431.4358959168367,352.8136563220326,261.75620648717353,187.04740297881077
AGAP002836,156.59642880558746,231.83547880590157,199.94057855961574,196.2209175821583,177.5678739666963
AGAP029062,1447.1010977645306,912.0474895217275,1676.689731418391,1099.5936993230036,1364.3832656691309
AGAP000876,79.7230461349802,73.67994007747288,81.71860022811752,75.90181698107956,80.56212422208554
AGAP000878,56.99575261583242,55.07907721850272,54.80155711653686,60.71011332094599,60.04365567442383
AGAP000884,186.66983730467877,228.46351199259945,194.65254915387754,208.27812933436016,203.47860227026237
AGAP011493,580.0425193529986,559.5942184939267,505.74193735782444,685.3406368395309,605.9254674310628
AGAP000888,530.3165502722595,603.9844338336762,624.7108445119802,552.1934665104537,449.2859258313176
AGAP000886,382.5223047216635,408.843537230892,400.4310566790978,371.8900990755903,354.797779415701
AGAP000885,172.9889814545331,136.31518682522082,168.79549030828352,164.1376488730937,162.33666191985392
AGAP000883,5025.52460841768,5305.997351115518,5116.854801729145,5001.7769921100025,5060.314092145113
AGAP000882,114.40945906891305,167.65945004306718,138.422539350671,130.55080433282532,105.88271528081319
AGAP000881,1459.4410165290615,1735.487297027421,1384.9325889203806,1504.4809564728882,1156.1396932542536
AGAP000880,1169.6609981669667,1242.0435804875149,1206.2805960810583,1196.6828513280752,1158.7071079309835
AGAP000879,135.03480881256803,125.74634226402877,115.86430516093904,142.00200777484554,124.58818842402172
AGAP029546,178.83434470366907,148.6802758752043,168.60955055726978,160.6480096042078,171.57166515378668
AGAP000889,993.9814508427233,1171.4056477755719,920.1260026085563,1100.6767264819005,1025.7379494807267
AGAP000891,72.72047979194936,73.90473995874225,73.64943262168379,75.92483773577601,71.32141154626098
AGAP000892,48.18885279693297,52.45642210680632,52.96932114292231,54.18268202025144,54.20910928698549
AGAP000897,2429.7211916241904,2261.6539535664324,2315.8984844550796,3216.0936903874863,4360.491516370815
AGAP029521,,,,,
AGAP000896,169.80262633693417,223.87972445613417,176.58848556031214,177.84141091484614,167.8059375549266
AGAP006328,101.2400749225196,129.2687029064196,117.0025253785157,117.58464350431747,116.83951091420877
AGAP003013,72.34430384476748,82.15121805265564,72.52303870737529,80.77797052791483,81.94051169780803
AGAP000890,241.97175676535468,229.27456221655842,223.2176794723525,157.71678567639776,138.68423926097546
AGAP009782,327.9285219550459,504.61697001022395,349.7062594311217,419.5444510028548,358.34363724431626
AGAP028677,,,,,
AGAP029550,730.7011653578652,755.8978534212781,852.8650968359073,693.1337238179821,610.6845042897488
AGAP010932,316.44969916317507,418.9769932502735,349.53910664686424,325.2144401366148,286.15703938459484
AGAP000410,191.31969867562796,207.01192372509857,196.40213480848243,207.38640073736332,224.55351936057068
AGAP000907,134.21527208397163,123.90796500399476,132.51941365718042,179.7100875796162,261.989800825547
AGAP000909,785.5652640121767,865.7954190489971,906.6550570587515,880.1496330433775,874.7548571816616
AGAP000911,268.0735236523868,264.53186667712686,289.71788615324095,286.02207374071037,305.6055346026223
AGAP004764,,,,,
AGAP000913,182.72212515596263,192.04924912509247,199.85328411483897,169.43257232814418,152.22437485871882
AGAP000908,232.94913400961644,271.10678673131684,257.45541962211104,267.88247458396216,278.7819124433968
AGAP008987,109.4844754848733,74.68180336069797,79.47669340542564,58.05285083582278,52.64094276790274
AGAP005465,50.12992098405491,44.25474014284944,49.776742391500186,45.8060894984316,47.35735599159466
AGAP000917,,,,,
AGAP013104,,,,,
AGAP000920,,,,,
AGAP013428,,,,,
AGAP013514,,,,,
AGAP000922,85.23490529096682,83.24850794393036,87.60864419574483,85.49059051405699,91.27830129758495
AGAP000924,52.724166062620775,57.53049367200641,56.54137493627578,56.90140931310353,58.01349293230609
AGAP000368,105.49575976280695,100.44268843583806,101.83097233983182,101.51119125128695,106.712724636009
AGAP029346,844.0179632855071,1177.1826916676437,1090.7844171795045,1154.4781314723398,1087.643498130981
AGAP000926,386.5999216657749,478.7931430811341,396.49911869336313,400.05615280676267,387.7075816106899
AGAP013534,,,,,
AGAP006219,40.011280234759305,36.84839698391879,38.54521694789931,40.95826103448136,42.56777910411798
AGAP000921,,,,,
AGAP013444,,,,,
AGAP000919,,,,,
AGAP013235,,,,,
AGAP012998,,,,,
AGAP000918,,,,,
AGAP000916,,,,,
AGAP029097,104.82216335535847,177.9733617452113,158.4847134997921,186.25462626289823,227.3619106032297
AGAP000933,126.24740556674978,120.0041179797144,143.70808632412994,99.02150860546256,114.82158900869852
AGAP013317,,,,,
AGAP010551,164.10836987381856,182.70200282369777,169.79895737021963,174.5962591139522,187.37850844626772
AGAP000935,2108.863555878815,1585.667832547386,1624.0721715413633,1731.1770938747147,1746.0956188912442
AGAP000931,759.3795959772725,640.146153898437,671.2271154309385,560.8757652235934,502.77646936939504
AGAP001481,138.1177493181879,147.7841269468357,132.11725033420484,133.93716451246956,139.58854220737942
AGAP010887,757.4685909082106,742.7717377690803,926.1841321148717,674.0946813019748,514.5508061633027
AGAP000106,349.0539615396866,400.61950103844833,418.2360909753577,360.73737593011066,333.85700985877736
AGAP029722,14.673005498231541,24.954445142078214,43.68996230694281,23.87729527513849,13.517595436376752
AGAP000112,209.37094310609004,187.2662953621969,190.02364015797866,201.07883258402785,206.43064756062762
AGAP000115,98.08002237240439,94.74841511613837,97.46602463479094,99.03746498968775,99.78424061748953
AGAP013279,123.93523308903814,107.52399905375185,115.77560894662403,109.85353933492054,116.70857631674244
AGAP012956,601.304751289263,670.5692558614066,668.4750855391682,706.1844101319574,905.9441280478143
